track_pos,track_artist_name,track_track_uri,track_artist_uri,track_track_name,track_album_uri,track_duration_ms,track_album_name,playlist_pid,playlist_name,playlist_description,playlist_modified_at,playlist_num_artists,playlist_num_albums,playlist_num_tracks,playlist_num_followers,playlist_num_edits,playlist_duration_ms,playlist_collaborative
191,Led Zeppelin,spotify:track:6lrh9jZ1xoMwoErgPSj2rY,spotify:artist:36QJpDe2go2KgaRleHCDTp,All My Love,spotify:album:4wVHvawxZy52Oemd4sGyUm,351266,In Through The Out Door,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
192,Desiigner,spotify:track:6E39QsoWB7JjphPF9xCQSN,spotify:artist:7pFeBzX627ff0VnN6bxPR4,Outlet,spotify:album:6zxeL0GqKqGW1rowRUXedZ,268813,Outlet,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
193,Azizi Gibson,spotify:track:3aJW8kThBaB8rr8canVEod,spotify:artist:2NjfafEappzvGGGDdMRJMP,Explosive,spotify:album:6VTxfTTsn6eAbwA43VYXGR,174762,preHISTORIC Till Death,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
194,MadeinTYO,spotify:track:1NMYfyq8eE4qUCj2SXvrJd,spotify:artist:5SyGEPymt1G2uto47tVWvZ,I Want (feat. 2 Chainz),spotify:album:0jlFChyFxDKLRNx8b59Ywz,233293,You Are Forgiven,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
195,Ozzy Osbourne,spotify:track:6joOV9D7y7TzWQprwrInUh,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,Diary of a Madman - Remastered,spotify:album:4xiRrFE0Gq4Si9mAfPB3hZ,376040,Diary Of A Madman,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
196,Grammz,spotify:track:6LgLU6uvxTOn7jRXVaerkF,spotify:artist:7bzFmY3GX0bmYSKm1wnoPo,Get Right,spotify:album:42iqufVAA2oB4EX2pKi9qO,192079,Raw & Uncut,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
197,Lil Yachty,spotify:track:40yJGQyEaBbIkXpwMFkXip,spotify:artist:6icQOAFXDZKsumw3YXyusw,One Night,spotify:album:4bJqW1SBOvsfcEzZwsjdjx,243269,Lil Boat,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
198,Lil Yachty,spotify:track:4XkOcWt0C2JX1s2RXybosk,spotify:artist:6icQOAFXDZKsumw3YXyusw,Minnesota,spotify:album:4bJqW1SBOvsfcEzZwsjdjx,268114,Lil Boat,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
199,A Boogie Wit da Hoodie,spotify:track:0czWtA4to2hwb4fvSqcj6E,spotify:artist:31W5EY0aAly4Qieq6OFu6I,Bag On Me,spotify:album:2osVvQ5BdONgWS9C7BHrsj,246045,Bag On Me,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
200,Schwab LV,spotify:track:5gaxkqkpv5fmX6IqTHmtgh,spotify:artist:6STycD1OfHa45zGWMx7X6U,Right Now,spotify:album:0FmB7WpzeOsPhYT4CZbSRS,177307,Right Now,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
201,Flatbush Zombies,spotify:track:5UQ1cDe7Bb9OB9ZQcUvoS1,spotify:artist:1dqGS5sT6PE2wEvP1gROZC,R.I.P.C.D.,spotify:album:4Qohh8LwXoV7ucmjCU4MYL,245280,3001: A Laced Odyssey,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
202,XXXTENTACION,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,spotify:artist:15UsOTVnJzReFVN1VCnxy4,Revenge,spotify:album:5VdyJkLe3yvOs0l4xXbWp0,120026,17,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
203,Rich Chigga,spotify:track:7uuBfgY1vBCalrQRyyQhqs,spotify:artist:2IDLDx25HU1nQMKde4n61a,Gospel,spotify:album:79M1nv9rYaZvyt1GmyDAEa,173294,Gospel,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
204,Childish Gambino,spotify:track:3kxfsdsCpFgN412fpnW85Y,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Redbone,spotify:album:4xnq1L6P551Qcb9gBXNMK7,326933,"""Awaken, My Love!""",2002,Rap,,1509235200,84,128,221,4,65,47356150,False
205,Waka Flocka Flame,spotify:track:3XQY8kDjI8LARMIC9xkxQk,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,Hard In Da Paint - Explicit Album Version,spotify:album:6MQtWELG7aRX7CkAzQ6nLM,246386,Flockaveli,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
206,Playboi Carti,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Magnolia,spotify:album:4rJgzzfFHAVFhCSt2P4I3j,181812,Playboi Carti,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
207,NAV,spotify:track:3JWh19WsndEFg0UFRFeTiU,spotify:artist:7rkW85dBwwrJtlHRDkJDAC,Minute,spotify:album:6VFETcEfjilkAng073KLt9,265373,Perfect Timing,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
208,DJ Khaled,spotify:track:3DXncPQOG4VBw3QHh3S817,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,I'm the One,spotify:album:4JBZ0QHveEpESepanNBG8A,288600,Grateful,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
209,French Montana,spotify:track:3B54sVLJ402zGa6Xm4YGNe,spotify:artist:6vXTefBL93Dj5IqAWq6OTv,Unforgettable,spotify:album:4c2p3TdN7NcQfCXyueCNnC,233901,Jungle Rules,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
210,Future,spotify:track:4AFgK4wP1iD5i8BYaLr9Vf,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,You Da Baddest,spotify:album:7K6OykPbezfgKgBufihn6X,242933,HNDRXX,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
211,YFN Lucci,spotify:track:4PzovBqgnSHKd8opsP7IVM,spotify:artist:5Berubt6ysOy2LCMyqhmXP,Everyday We Lit (feat. PnB Rock),spotify:album:3rC6vGpgXntVIsIkrw1tol,197170,Long Live Nut,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
212,Playboi Carti,spotify:track:59J5nzL1KniFHnU120dQzt,spotify:artist:699OTQXzgjhIYAHMy9RyPD,wokeuplikethis*,spotify:album:4rJgzzfFHAVFhCSt2P4I3j,235535,Playboi Carti,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
213,21 Savage,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,spotify:artist:1URnnhqYAYcrqrcwql10ft,Bank Account,spotify:album:4QUNWTw2FsIz722xjUjFJw,220306,Issa Album,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
214,21 Savage,spotify:track:5ZIZgRrrDj60O0F5oA9bVz,spotify:artist:1URnnhqYAYcrqrcwql10ft,Bad Business,spotify:album:4QUNWTw2FsIz722xjUjFJw,162253,Issa Album,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
215,Kendrick Lamar,spotify:track:6PGoSes0D9eUDeeAafB2As,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,LOVE. FEAT. ZACARI.,spotify:album:4eLPsYPBmXABThSJ821sqY,213400,DAMN.,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
216,2 Chainz,spotify:track:1nX9KhK3Fff27SnrIor2Yb,spotify:artist:17lzZA2AlOHwCwFALHttmp,4 AM,spotify:album:5vvvo79z68vWj9yimoygfS,255560,Pretty Girls Like Trap Music,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
217,Bobby Shmurda,spotify:track:19gEmPjfqSZT0ulDRfjl0m,spotify:artist:34Y0ldeyUv7jBvukWOGASO,Hot N*gga,spotify:album:5ptl9Sheh9eWaogxFOZ3PV,194561,Hot N*gga,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
218,Future,spotify:track:49zD0wr2S3d0lZPib0K4e1,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,F*ck Up Some Commas,spotify:album:0fUy6IdLHDpGNwavIlhEsl,237400,DS2,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
219,Smokepurpp,spotify:track:7MCs283jdifycrZoMPPynX,spotify:artist:21dooacK2WGBB5amYvKyfM,Glock In My Benz,spotify:album:6s9ZvaU4a3Ubmp9rqGeb3g,201720,Glock In My Benz,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
220,Chief Keef,spotify:track:2W4VOh7SNDK1OFzvT3H3FU,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,I Don't Like (Remix),spotify:album:3y72a7aFc9T90rStsJ30T1,279040,Young & Flexin,2002,Rap,,1509235200,84,128,221,4,65,47356150,False
0,Elvis Presley,spotify:track:44AyOl4qVkzS48vBsbNXaC,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,Can't Help Falling in Love,spotify:album:7xe8VI48TxUpU1IIo0RfGi,179773,Blue Hawaii,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
1,Stockard Channing,spotify:track:4QylPpokypCmaiCecvfrIM,spotify:artist:5JFi0qiRtsMLnSUJDwhBKo,There Are Worse Things I Could Do,spotify:album:3ku54lKW19XjXwhNkNdtzZ,143160,Grease,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
2,Billy Joel,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Uptown Girl,spotify:album:3R3x4zIabsvpD3yxqLaUpc,197706,An Innocent Man,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
3,Frank Sinatra,spotify:track:2jsFRGqg1tLH3J6UFiR1Bc,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,Witchcraft - Remastered,spotify:album:0Cx7IYEdG2T70z9xFknhDT,172253,Ultimate Sinatra,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
4,Anika Noni Rose,spotify:track:2dlxN435ZY9ruxGYND2Hq0,spotify:artist:4fqk0Vw0VrIY8O2eWtmQO2,Almost There,spotify:album:6zgvBxOmfWxrQi4Jxxki0P,144426,The Princess and the Frog,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
5,Frankie Valli,spotify:track:0bfvHnWWOeU1U5XeKyVLbW,spotify:artist:3CDKmzJu6uwEGnPLLZffpD,Can't Take My Eyes Off You,spotify:album:4Sr5ckiFddtONS3KewaXyb,203680,Solo,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
6,Ben E. King,spotify:track:7jmHyHMEqm9MJWiMAneF05,spotify:artist:3plJVWt88EqjvtuB4ZDRV3,Stand By Me - Single/LP Version,spotify:album:5QL7RNVpZIoIxElgdykaa8,175493,Don't Play That Song,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
7,Sam Cooke,spotify:track:27K3ZDS5B4fwjhwyihrdzC,spotify:artist:6hnWRPzGGKiapVX1UCdEAC,(What A) Wonderful World - Remastered,spotify:album:4y3NeFX7yaEzQfxy70NhZ3,125506,The Wonderful World Of Sam Cooke,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
8,The Beatles,spotify:track:1e0hllQ23AG0QGFgezgLOq,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Yesterday - Remastered,spotify:album:19K3IHYeVkUTjcBHGfbCOi,125666,Help!,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
9,The Beatles,spotify:track:7DD7eSuYSC5xk2ArU62esN,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Help! - Remastered,spotify:album:0PT5m6hwPRrpBwIHVnvbFX,139560,Help!,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
10,The Beatles,spotify:track:3H7sv3Krffn15BufUuXzf3,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Hey Jude - Remastered 2015,spotify:album:5ju5Ouzan3QwXqQt1Tihbh,425653,1,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
11,The Beatles,spotify:track:3xMSaDC9TU6AQJIsxQB7MK,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,All You Need Is Love - Remastered 2009,spotify:album:6P9yO0ukhOx3dvmhGKeYoC,230386,Magical Mystery Tour,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
12,Frank Sinatra,spotify:track:4hHbeIIKO5Y5uLyIEbY9Gn,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,Come Fly With Me - 1998 Digital Remaster,spotify:album:66v9QmjAj0Wwhh2OpbU4BE,199093,Come Fly With Me,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
13,Frank Sinatra,spotify:track:2y8Eez5cFFf2JzD546LThM,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,Fly Me To The Moon,spotify:album:6No1Xr0VqSg5SjFAbyRsZQ,147000,Sinatra/Basie: The Complete Reprise Studio Recordings,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
14,Aretha Franklin,spotify:track:3NfxSdJnVdon1axzloJgba,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,I Say a Little Prayer,spotify:album:55HZ2ectg1mMTEKDqIq3kC,216773,Aretha Now,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
15,Roy Orbison,spotify:track:48i055G1OT5KxGGftwFxWy,spotify:artist:0JDkhL4rjiPNEp92jAgJnS,"Oh, Pretty Woman",spotify:album:2jTbcSPVTBRAoc3mHU6hy0,178933,"Oh, Pretty Woman",2003,#tb,,1477785600,26,33,35,1,7,6630645,False
16,Tom Jones,spotify:track:67csrS6po7IyXfwds4azjr,spotify:artist:1T0wRBO0CK0vK8ouUMqEl5,It's Not Unusual,spotify:album:4qhk3MMtFC8V29bUn9GB5g,119800,Along Came Tom Jones,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
17,Stevie Wonder,spotify:track:2yNWwardt8VzlpNBWrGYD6,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,For Once In My Life,spotify:album:59hSInYpAsa4we4TzDGaWT,170600,For Once In My Life,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
18,The Temptations,spotify:track:6RrXd9Hph4hYR4bf3dbM6H,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,My Girl,spotify:album:5H2rffw6MNKGWVKBNWNA4S,165000,The Temptations Sing Smokey,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
19,Louis Armstrong,spotify:track:29U7stRjqHU6rMiS8BfaI9,spotify:artist:19eLuQmk9aCobbVDHc6eek,What A Wonderful World - Single Version,spotify:album:6mmv0gwumlFGWDGJXF4yEv,139226,What A Wonderful World,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
20,Fontella Bass,spotify:track:1UE2mIj6uy9Tip2cvQx5xu,spotify:artist:6k3YMXJ1MJLgUEAlSPC6hA,Rescue Me,spotify:album:31ULkwBgiCeaQZhuWh1htZ,171026,The New Look,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
21,"Earth, Wind & Fire",spotify:track:1mqlc0vEP9mU1kZgTi6LIQ,spotify:artist:4QQgXkCYTt3BlENzhyNETg,September,spotify:album:2dZn2ZVkJYFIyXsVmjyp9Y,216520,"Now, Then & Forever",2003,#tb,,1477785600,26,33,35,1,7,6630645,False
22,The Jackson 5,spotify:track:3b0EOvScbZUc0qJx0E1L2z,spotify:artist:2iE18Oxc8YSumAU232n4rW,I Want You Back,spotify:album:16TNmWWPXkuaXqNBmPYHp9,176333,Diana Ross Presents The Jackson 5,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
23,Johnny Nash,spotify:track:0DcrhZ12WcCqruCs8ibXSf,spotify:artist:0nAVvgfE9yI4DwvMiYwk8a,I Can See Clearly Now - Edit,spotify:album:2ZdUVurLZBrEphCLzX7MdU,164733,I Can See Clearly Now,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
24,Elvis Presley,spotify:track:1H5IfYyIIAlgDX8zguUzns,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,Suspicious Minds,spotify:album:3ekkFrfotMsEAKc5g71GHk,261279,From Elvis in Memphis,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
25,Frank Sinatra,spotify:track:51xWZGP9K6YtqCzyDoeDBD,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,Bewitched,spotify:album:0RWTnKAsTcWOirsyrHMIR4,217933,Ultimate Sinatra: The Centennial Collection,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
26,Frank Sinatra,spotify:track:4hHbeIIKO5Y5uLyIEbY9Gn,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,Come Fly With Me - 1998 Digital Remaster,spotify:album:66v9QmjAj0Wwhh2OpbU4BE,199093,Come Fly With Me,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
27,Frank Sinatra,spotify:track:17bBNcLyMBDayQskHJX29T,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,"Theme From New York, New York",spotify:album:0Cx7IYEdG2T70z9xFknhDT,204146,Ultimate Sinatra,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
28,Redbone,spotify:track:4ya82vEkIk1HJpuPDhESOC,spotify:artist:0w7HLMvZOHatWVbAKee1zF,Come & Get Your Love (Re-Recorded),spotify:album:0BHvTtxYQvZA9Ya6KewuX1,177684,70s Classics,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
29,Elvin Bishop,spotify:track:2hE5Lm5XOHR4t3xlhIFauP,spotify:artist:2G1yVp387GlUf9yvLk6V11,Fooled Around And Fell In Love,spotify:album:2z2y977JvwU1rbnVO97RmY,276000,Struttin' My Stuff,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
30,Blue Swede,spotify:track:2Nz6aF1umHh5Et6I5H581L,spotify:artist:0UpuH5U4nZ3UGGUJi0Zfbp,Hooked on a Feeling,spotify:album:12UILuDVbIIjLZhcRBNcOJ,172866,Hooked On A Feeling - 40th Anniversary Collection,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
31,Raspberries,spotify:track:75GQIYnRaBg7ndHxhfYuQy,spotify:artist:7Kkx4dACo6kFSeT9wjfVA5,Go All The Way,spotify:album:03iBvX63qBQrMazNWU2iKv,205346,Raspberries,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
32,Marvin Gaye,spotify:track:2H3ZUSE54pST4ubRd5FzFR,spotify:artist:3koiLjNrgRTNbOwViDipeA,Ain't No Mountain High Enough,spotify:album:6sbZYwwQB15bt5TgkPFAdb,151666,United,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
33,Norman Greenbaum,spotify:track:7fqhrLJzKHJ0RW32N0y2Gp,spotify:artist:7f8LNBVXN0h35veHrpxQFL,Spirit In The Sky,spotify:album:2gkQ6IAEhzCK1NUvEgdisT,242893,Spirit In The Sky,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
34,Various Artists,spotify:track:11mWgdIOfnxZvlfvVKa0Qd,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Old Time Rock and Roll,spotify:album:0ekd2eEbeM9P2I2Wp7l7ay,193440,Rockin' Baseball Party Music,2003,#tb,,1477785600,26,33,35,1,7,6630645,False
0,Ariana Grande,spotify:track:1KT0xdIjm7t053xByACrrg,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,美女と野獣,spotify:album:4oBtaJwfCFRuCQ5RXyTvoq,227928,美女と野獣,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
1,Alessia Cara,spotify:track:5hYTyyh2odQKphUbMqc5gN,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,"How Far I'll Go - From ""Moana""",spotify:album:25IBuKrmZbgOVCGNigTXar,175517,How Far I'll Go,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
2,Christina Aguilera,spotify:track:1haQRuZnoggW6U6l5jFIj9,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,Reflection - Pop Version,spotify:album:3Ohs7Jo6GM6mydUOL0m5aC,216333,Mulan,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
3,Demi Lovato,spotify:track:5Jwu3ATeTtXbb2pkk6GETD,spotify:artist:6S2OmqARrzebs0tKUEyXyp,"Let It Go - From ""Frozen"" / Single Version",spotify:album:4PmFQz1HJey6SZ0ii2OiPk,226386,Demi,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
4,Joseph Williams,spotify:track:5E8yddtSG3sH4hw2SfwcgW,spotify:artist:5xk0kRuXn1zToTHpHAqpui,Can You Feel The Love Tonight,spotify:album:3YA5DdB3wSz4pdfEXoMyRd,177786,The Lion King,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
5,Sarah McLachlan,spotify:track:699vChUaGvvlGuwpItAIVY,spotify:artist:4NgNsOXSwIzXlUIJcpnNUp,When She Loved Me,spotify:album:6dAgRb5EX9YVN3bIGtHHyL,185991,"Rarities, B-Sides & Other Stuff, Vol. 2",2004,Disney,,1500940800,19,19,20,1,3,3716605,False
6,Selena Gomez,spotify:track:0PQ8MsAxETdEW3LigpDujI,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,Cruella De Vil,spotify:album:4wbsqx9AwCeNFzT3PjikMb,201733,Disneymania 6,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
7,Jonas Brothers,spotify:track:3nGQdDpPPUGeCLwnXUf4BY,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Poor Unfortunate Souls,spotify:album:4aAwvCRNJIqiUGVEjieWv6,146800,Little Mermaid,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
8,Ariana Grande,spotify:track:0pnNJJt6DGVWzDSoxxD6Op,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,"Zero To Hero - From ""Hercules""",spotify:album:6ZraL1MxnCHfC6eKApMT0L,159533,We Love Disney,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
9,Michael Bolton,spotify:track:3hS5RCp5EE1wUiiE7f8dM1,spotify:artist:6YHEMoNPbcheiWS2haGzkn,Go the Distance,spotify:album:7IkFQ66wAlgoNTAKUyRXcw,280640,All That Matters,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
10,Lillias White,spotify:track:1HSJMLtNeDryJN76Tu5Ahf,spotify:artist:5TKKPpY9zr2qrz3JM3Vawq,I Won't Say (I'm in Love),spotify:album:79xGkf1594kBEtCIaL6yKj,140333,Hercules Original Soundtrack,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
11,Donny Osmond,spotify:track:28UMEtwyUUy5u0UWOVHwiI,spotify:artist:5ZEAzHE2TzAwUcOj6jMIgf,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",spotify:album:3Ohs7Jo6GM6mydUOL0m5aC,201680,Mulan,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
12,Lea Salonga,spotify:track:5VIfacsWytkcgr7aTt8Tql,spotify:artist:1GlMjIezcLwV3OFlX0uXOv,A Whole New World,spotify:album:29EiOQJnxWlX5nVOWQpu3u,160800,Aladdin,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
13,Lana Del Rey,spotify:track:6swBtLlqbXVbtVFeHZnI5X,spotify:artist:00FQb4jTyendYWaN8pK0wa,"Once Upon a Dream - From ""Maleficent"" / Pop Version",spotify:album:40QkxxGePg8cpnau3rz9XM,203080,"Once Upon a Dream (from ""Maleficent"")",2004,Disney,,1500940800,19,19,20,1,3,3716605,False
14,Kristen Bell,spotify:track:70b5Sq3ePOu3Gqg0hjlOtR,spotify:artist:2kHxkdiKCSnHMkhIgFBZaI,For the First Time in Forever,spotify:album:7lZs5r4oQV2nutddffLrg0,225080,Frozen,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
15,Sia,spotify:track:6hjWlXLhfDHVYsDmWym8cK,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,Unforgettable,spotify:album:1Y74zlqbR6CWoqnqx3WU8O,197946,Finding Dory,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
16,Michael Crawford,spotify:track:7IeNoLFjneIVyQummIP6JO,spotify:artist:5fRiVl9fyhUEZhcpMyIxUG,It Only Takes A Moment - 1969 Soundtrack Recording,spotify:album:6ML1fFTZ11DcCjS6PPnbaB,67466,WALL-E,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
17,Emily Osment,spotify:track:6vMUfCtJF3z1KTvNEdh1Ng,spotify:artist:7rPQ2z1ji1ctJ6oGYBAo6M,Once Upon a Dream,spotify:album:61rR26BXw5dLnZ8iQfNGkh,212400,Princess Disneymania,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
18,Jump5,spotify:track:5yR0Uawj5Srl1O9DSIaLuL,spotify:artist:0qa4GMXrmylKemymbElIwq,"Aloha, E Komo Mai - From ""Lilo & Stitch: The Series""",spotify:album:6b4nBlM4ofUKA0mcb1b9oF,144413,Disney Classics,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
19,Phil Collins,spotify:track:1m1lMBFsQmFHNEceXYHL0K,spotify:artist:4lxfqrEsLX6N1N4OCSkILp,Son Of Man,spotify:album:6fBzYwBKjuO4hmhcGuklJM,164760,Tarzan Original Soundtrack,2004,Disney,,1500940800,19,19,20,1,3,3716605,False
0,Rihanna,spotify:track:4zzzZ1UNfr75ASG1lUE9L1,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Stay - Album Version (Edited),spotify:album:1ciAVKFdlpLi2eGDlXv6Bo,240706,Unapologetic,2005,sad,,1504483200,29,37,46,1,14,11078202,False
1,Billie Eilish,spotify:track:6NOq79ynBpBi6BSJMdgReN,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,Ocean Eyes - Astronomyy Remix,spotify:album:44OSkEmvHwdTFhPBCewIks,296266,Ocean Eyes,2005,sad,,1504483200,29,37,46,1,14,11078202,False
2,Adele,spotify:track:7GgQi7JTG4b6J4iEF4RTjF,spotify:artist:4dpARuHxo51G3z768sgnrY,Remedy,spotify:album:0K4pIOOsfJ9lK8OjrZfXzd,245426,25,2005,sad,,1504483200,29,37,46,1,14,11078202,False
3,Kodaline,spotify:track:5JuA3wlm0kn7IHfbeHV0i6,spotify:artist:4BxCuXFJrSWGi1KHcVqaU4,All I Want,spotify:album:7vByqqEWERubaAEmTWljDU,306386,In A Perfect World,2005,sad,,1504483200,29,37,46,1,14,11078202,False
4,Niall Horan,spotify:track:3UwT4FadEGWyMdaSwYcUBY,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,This Town,spotify:album:3QLB5s0MY7ERTwh4GpNMkf,232852,Flicker,2005,sad,,1504483200,29,37,46,1,14,11078202,False
5,X Ambassadors,spotify:track:7lGKEWMXVWWTt3X71Bv44I,spotify:artist:3NPpFNZtSTHheNBaWC82rB,Unsteady,spotify:album:7A8fZ2jjiu5heq7wNCutKN,193546,VHS,2005,sad,,1504483200,29,37,46,1,14,11078202,False
6,Sam Smith,spotify:track:5Db9VIdDsN5yu3Eu7CT0i4,spotify:artist:2wY79sveU1sp5g7SokKOiI,Stay With Me,spotify:album:2Jg7JZ0ZXOGje1bkq7CVgK,172723,In The Lonely Hour,2005,sad,,1504483200,29,37,46,1,14,11078202,False
7,Ed Sheeran,spotify:track:53Pgsvu3qSYO2aXt5J2vcL,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Lego House,spotify:album:0W5GGnapMz0VwemQvJDqa7,185093,+,2005,sad,,1504483200,29,37,46,1,14,11078202,False
8,Shawn Mendes,spotify:track:5Vndon6qPQalYHfOFiRsQU,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Act Like You Love Me,spotify:album:2Ri94NAjmRjZkOgqoQCK8R,205306,Handwritten (Revisited),2005,sad,,1504483200,29,37,46,1,14,11078202,False
